listing_id,listing_name,latitude,longitude,host_name,superhost,room_type,bedrooms,beds,baths,guests,currency,num_reviews,rating_overall,ciudad
16519434,Steps from the lake beach and midtown of Pucón,-39.268,-71.9747,Alberto,0,entire_home,2.0,5.0,2.0,5.0,CLP,20.0,4.8,pucon
16526401,"Apartment for 2 people, Pucón. Road to the Volcano.",-39.2917,-71.9793,Carola,1,entire_home,1.0,1.0,1.0,2.0,CLP,208.0,4.78,pucon
16552310,Apartment for rent in Pucon for 4 people.,-39.286,-71.9782,Luis,0,private_room,,3.0,0.0,,CLP,10.0,4.4,pucon
16568404,Comfortable Cabañas in the center,-39.2746,-71.9729,Jorge,1,entire_home,2.0,3.0,2.0,4.0,CLP,9.0,4.56,pucon
16602970,"Rental of Apartment in Condominium Pto Malal, Pucón",-39.288,-71.9997,Carolina,0,entire_home,4.0,8.0,3.0,9.0,CLP,2.0,,pucon
16663650,Cozy apartment 1.5 km from Pucon,-39.2905,-71.979,Javier,1,entire_home,1.0,1.0,1.0,4.0,CLP,162.0,4.79,pucon
16750091,Family apartment in Pucon,-39.2891,-71.9785,Claudia,0,entire_home,2.0,10.0,2.0,6.0,CLP,5.0,4.8,pucon
16780199,An apartment very close to the beach,-39.2683,-71.9752,Christian,0,entire_home,3.0,7.0,2.0,6.0,CLP,14.0,4.79,pucon
16806901,"Cabaña Rigolemo, Pucón.",-39.1749,-71.7631,Felipe Andrés,0,entire_home,3.0,8.0,2.0,10.0,CLP,11.0,4.91,pucon
16811349,"Casa-Pucon, 1.8km Centro-Condominium 24h Security",-39.2872,-71.9957,Joaquín,0,entire_home,3.0,6.0,2.0,6.0,CLP,36.0,4.56,pucon
16820611,Leasing Depto. Nuevo Pucon,-39.2906,-71.9799,Eugenio,0,entire_home,2.0,3.0,2.0,5.0,CLP,19.0,4.68,pucon
16856008,Pucon rent house 6 people condominium pool,-39.2849,-71.9521,Yesica,0,entire_home,3.0,5.0,2.5,6.0,CLP,4.0,5.0,pucon
16858185,Double Room Private Bathroom,-39.2734,-71.9644,Desconocido,0,hotel_room,1.0,1.0,1.0,2.0,CLP,20.0,4.95,pucon
16997945,Cabin with beach for 5 people,-39.2961,-72.0115,Mariel,0,entire_home,2.0,4.0,1.0,5.0,CLP,15.0,4.87,pucon
16999691,"cozy Pucón house, very close to the center and lake.",-39.2838,-71.9521,María Verónica,0,entire_home,3.0,5.0,2.5,6.0,CLP,33.0,4.88,pucon
17244455,Small vacation home on equestrian farm,-39.2679,-71.8943,Mathias,0,entire_home,1.0,1.0,1.0,2.0,CLP,17.0,4.88,pucon
17454661,"Pucón room, private bathroom, in condominium",-39.2846,-71.9504,María Verónica,0,private_room,,3.0,0.0,,CLP,4.0,4.75,pucon
17510555,Live the southern experience.,-39.2959,-72.0081,Fabio,1,entire_home,2.0,3.0,2.0,4.0,CLP,103.0,4.93,pucon
17809891,house in Alicura Pucon condominium,-39.2846,-71.9897,Fernando,0,entire_home,5.0,10.0,3.5,12.0,CLP,2.0,,pucon
17836209,Spacious Holiday Home for Summer Sun or Winter Ski,-39.3181,-71.971,Levi,1,entire_home,3.0,4.0,2.0,6.0,CLP,55.0,4.93,pucon
17843960,Apartment in downtown Pucón,-39.2758,-71.9763,Maria Teresa,1,entire_home,1.0,1.0,1.0,4.0,CLP,134.0,4.81,pucon
18140535,Cozy apartment in the heart of downtown Pucón.,-39.2778,-71.9748,Lorena Y Jose Luis,1,entire_home,2.0,3.0,2.0,4.0,CLP,240.0,4.93,pucon
18484823,Mallinco apartments 1,-39.271,-71.9801,Olga,1,entire_home,1.0,2.0,1.0,2.0,CLP,225.0,4.92,pucon
18854313,"Very nice apartment ,the best location in Pucon.",-39.2739,-71.9732,Francisca,0,entire_home,3.0,5.0,2.0,6.0,CLP,7.0,5.0,pucon
18857470,Family Room - Centro de Pucon,-39.2735,-71.9749,Tani,1,private_room,,2.0,0.0,,CLP,204.0,4.65,pucon
19071859,Comfortable and Central Apartment in Pucón: 2 Bedrooms-2 Bathrooms,-39.2757,-71.9791,Rody Daniel,1,entire_home,2.0,3.0,2.0,4.0,CLP,61.0,4.92,pucon
19307946,Fully equipped Costa Pucon apartment,-39.2702,-71.9763,Antonia,0,entire_home,4.0,7.0,2.0,8.0,CLP,8.0,4.5,pucon
19482277,"Casa ITALIA 1, Condominium Parque Pinares, Pucon",-39.2821,-71.9857,Federico,1,entire_home,3.0,5.0,2.0,8.0,CLP,169.0,4.85,pucon
19527631,"Pucón Peninsula, beautiful view, 8 people",-39.2746,-71.9813,Bernardita,0,entire_home,3.0,7.0,2.0,8.0,CLP,36.0,4.78,pucon
19905305,Beautiful apartment in downtown Pucón,-39.2757,-71.979,Mónica,0,entire_home,3.0,6.0,2.0,6.0,CLP,61.0,4.7,pucon
19924122,Spectacular apartment in downtown Pucón,-39.2773,-71.9778,Mónica,0,entire_home,3.0,6.0,2.0,6.0,CLP,72.0,4.68,pucon
20037076,Apartment Parque Pinares Pucón,-39.2814,-71.984,Carolina,0,entire_home,2.0,4.0,2.0,5.0,CLP,11.0,4.91,pucon
20233396,Cumbres Pucón Apartment,-39.2721,-71.9732,Elizabeth,1,entire_home,2.0,3.0,1.0,4.0,CLP,23.0,4.83,pucon
20286259,Loft-style apartment in downtown Pucón,-39.2728,-71.9745,Jorge,1,entire_home,1.0,1.0,1.0,2.0,CLP,8.0,4.63,pucon
20359797,Spectacular house on the Pucon Peninsula,-39.2726,-71.98,Jose,0,entire_home,6.0,16.0,5.0,16.0,CLP,3.0,5.0,pucon
20403654,Cabañas Neuquen 1,-39.2793,-71.9615,Maria Jose,0,entire_home,2.0,6.0,1.0,6.0,CLP,4.0,5.0,pucon
20481664,Pucon 2 houses for 12 people pool Condominium,-39.2842,-71.952,Yesica,0,entire_home,6.0,10.0,5.0,12.0,CLP,6.0,4.67,pucon
20543778,Neuquen Cabañas 3,-39.2795,-71.9614,Maria Jose,0,entire_home,2.0,5.0,1.0,6.0,CLP,1.0,,pucon
20590654,Peaceful stay 5 minutes from downtown Pucón,-39.2896,-71.9786,Francisco,1,entire_home,1.0,2.0,1.5,2.0,CLP,188.0,4.79,pucon
20624133,Spacious cabin and beautiful view of the volcano,-39.2954,-71.9577,Marco Antonio,0,private_room,3.0,7.0,0.0,,CLP,1.0,,pucon
20747499,Cabañas Neuquen 7,-39.2792,-71.9615,Maria Jose,1,entire_home,2.0,3.0,1.0,4.0,CLP,8.0,5.0,pucon
20815465,Cozy Duplex in the Center of Pucón,-39.2697,-71.9743,Alejandra,1,entire_home,4.0,8.0,3.0,8.0,CLP,21.0,4.81,pucon
20843258,"Pucon Nice apartment ,ski, beaches , virtual work",-39.2886,-71.9795,Patricia,1,entire_home,1.0,4.0,1.0,2.0,CLP,32.0,4.72,pucon
20870953,Cabañas Ayalén Vista al Lago (Los Boldos),-39.3046,-72.0441,Paz,1,entire_home,1.0,2.0,1.0,3.0,CLP,16.0,4.88,pucon
21365694,Lucia's accommodation in Pucón (Double Room),-39.2795,-71.9757,Lucia,0,private_room,,1.0,0.0,,CLP,92.0,4.84,pucon
21439475,Parcela Vientos del Sur Deluxe,-39.2802,-71.9757,Carlos,1,entire_home,3.0,8.0,2.0,9.0,CLP,24.0,4.96,pucon
21448046,Private Vientos del Sur plot,-39.282,-71.9857,Carlos,1,entire_home,3.0,5.0,2.0,7.0,CLP,18.0,4.89,pucon
21488357,WIFI☆/Fully equipped/Comfortable/Safe/Natural environment,-39.29,-71.9776,Pedro Alfonso,0,entire_home,2.0,3.0,2.0,4.0,CLP,69.0,4.62,pucon
21505885,Cozy house condominium security tranquility,-39.2821,-71.9536,Marcela,0,entire_home,3.0,5.0,2.5,6.0,CLP,14.0,4.93,pucon
21612380,"Apartment for 2-4 people in Pucón, Comfortable, good location",-39.2883,-71.9794,Cristian,0,entire_home,1.0,3.0,1.0,4.0,CLP,38.0,4.89,pucon
21640401,Tranquility and nature on the way to the volcano,-39.2877,-71.9782,Juan,0,entire_home,1.0,3.0,1.0,2.0,CLP,82.0,4.73,pucon
21734186,Fantastic House in Pucon,-39.2703,-71.9703,Juan,0,entire_home,4.0,8.0,4.5,12.0,CLP,8.0,4.75,pucon
21919312,Nice cabin with a view of Lake Pucon-Chile N°1,-39.3031,-72.0363,Nancy Marianela,1,entire_home,2.0,3.0,1.0,4.0,CLP,209.0,4.75,pucon
21933679,"Mountain cabin, swimming pool on the river bank, green area.",-39.2271,-71.683,Ricardo Felipe,0,entire_home,3.0,4.0,1.0,5.0,CLP,17.0,4.41,pucon
21933680,"Nature, swimming pool, close to hot springs, fishing.",-39.2259,-71.6839,Ricardo Felipe,0,entire_home,3.0,4.0,1.0,5.0,CLP,11.0,4.64,pucon
21935393,Amazing apartment in downtown Pucón,-39.2779,-71.9772,Mónica,0,entire_home,2.0,3.0,2.0,5.0,CLP,76.0,4.78,pucon
22018623,Nature and mountains just steps from the city,-39.2917,-71.9787,Daniela,0,private_room,,1.0,0.0,,CLP,77.0,4.74,pucon
22022220,"Pucón beach cabin, surrounded by nature",-39.2669,-71.9753,Pia,0,entire_home,3.0,5.0,1.0,6.0,CLP,10.0,4.1,pucon
22023676,Beautiful Cabin (7 People),-39.2917,-71.9502,Winston,1,entire_home,3.0,5.0,1.0,7.0,CLP,45.0,4.87,pucon
22124819,Davinchi House - Apartment in an Excellent Location,-39.2723,-71.9738,Estefanie,1,entire_home,2.0,4.0,2.0,5.0,CLP,44.0,4.89,pucon
22182553,Loft on an organic farm,-39.2628,-71.8271,Pamela,0,entire_home,1.0,4.0,1.0,4.0,CLP,12.0,5.0,pucon
22200043,Pucón Excellent Apartment Full!,-39.2917,-71.9802,Paola,0,entire_home,2.0,5.0,2.0,5.0,CLP,39.0,4.77,pucon
22208132,The most beautiful house in a condominium in Pucón,-39.2843,-71.9522,Marcela,0,entire_home,3.0,5.0,2.5,6.0,CLP,67.0,4.81,pucon
22230434,Cabin in Pucón near the vacation center,-39.2733,-71.9652,Sergio,0,entire_home,4.0,8.0,2.0,10.0,CLP,33.0,4.88,pucon
22265666,DPTO STUDIO CAMINO EL VOLCAN PUCON,-39.2943,-71.9822,Jose Francisco,1,entire_home,1.0,1.0,1.0,2.0,CLP,92.0,4.77,pucon
22292091,"Beautiful house in condominium, very close to Pucón",-39.2853,-71.9916,Gabriel,0,entire_home,3.0,5.0,2.0,7.0,CLP,54.0,4.72,pucon
22323977,COZY FAMILY HOUSE IN CONDOMINIUM IN PUCÓN 6 P,-39.2819,-71.9524,Conzuelo,0,entire_home,3.0,5.0,2.5,6.0,CLP,45.0,4.71,pucon
22333341,Pucón apartment 100% electric in Andino Condominium.,-39.295,-71.9807,Mario,1,entire_home,2.0,4.0,2.5,5.0,CLP,77.0,4.81,pucon
22335134,Comfortable and family-friendly house,-39.2094,-71.7365,Rosa,1,entire_home,5.0,10.0,3.0,12.0,CLP,71.0,5.0,pucon
22357702,Beautiful and cozy house with a pool,-39.2796,-71.9621,Monica,0,entire_home,3.0,5.0,2.0,6.0,CLP,50.0,4.9,pucon
22387187,Neuquen Cabins 5,-39.2787,-71.96,Maria Jose,0,entire_home,1.0,2.0,1.0,3.0,CLP,7.0,4.57,pucon
22432003,"Apartment in Pucón.
With a swimming pool and fire pit.",-39.2836,-71.9798,Nidia,0,entire_home,1.0,3.0,1.0,4.0,CLP,67.0,4.84,pucon
22478490,I'm renting out an excellent house in Pucon,-39.2842,-71.9514,Felipe,0,entire_home,3.0,6.0,2.5,5.0,CLP,46.0,4.7,pucon
22493703,Namoncahue Arrayán Cabins,-39.1327,-71.778,Carlos,0,entire_home,2.0,3.0,1.0,4.0,CLP,1.0,,pucon
22525001,"Costa Pucon, House for 8 people. Excellent location",-39.2681,-71.9745,Micaela,0,entire_home,3.0,5.0,2.0,8.0,CLP,17.0,4.65,pucon
22549347,"Cabaña Indómita, on the way to the volcano Km 2.5 Pucón.",-39.3019,-71.9807,René,0,entire_home,3.0,9.0,1.0,9.0,CLP,60.0,4.68,pucon
22561846,Large house in downtown Pucón for 10 to 14 people,-39.2731,-71.9734,Carlos,0,entire_home,4.0,10.0,3.0,14.0,CLP,11.0,4.36,pucon
22563882,"Cabaña Ochita , path to volcano Km 2.5",-39.3013,-71.9814,René,0,entire_home,3.0,6.0,2.0,8.0,CLP,67.0,4.42,pucon
22564042,"Tranamán cabin, path to Volcano. 2.5 km.",-39.3028,-71.9815,René,1,entire_home,3.0,7.0,2.0,8.0,CLP,49.0,4.47,pucon
22567820,I rent a cozy apartment in Pucón,-39.2914,-71.9801,Departamento En Pucón,0,entire_home,2.0,4.0,2.0,6.0,CLP,48.0,4.81,pucon
22600896,Pucón apartment next to Villarrica Volcano,-39.2835,-71.9845,Ignacio,0,entire_home,1.0,2.0,1.5,4.0,CLP,120.0,4.37,pucon
22636088,"20% less
Pucon 2026
Beach, volcano, hot springs and more",-39.2763,-71.9592,David,0,entire_home,3.0,3.0,2.5,5.0,CLP,22.0,4.86,pucon
22661377,Apartment Pucón Andino,-39.2953,-71.9813,Luis,0,entire_home,2.0,3.0,2.0,4.0,CLP,24.0,4.79,pucon
22679668,Apartment overlooking the volcano,-39.2766,-71.9761,Maria Paz,1,entire_home,2.0,3.0,2.0,4.0,CLP,120.0,4.98,pucon
22682580,"Fully equipped house, 4 bedrooms",-39.2855,-71.951,Francisca,0,entire_home,4.0,6.0,2.0,8.0,CLP,20.0,4.8,pucon
22734812,"Apartment. Independent, centrally-located, and equipped cabin.",-39.2796,-71.9612,Jorge,1,entire_home,1.0,2.0,1.0,3.0,CLP,167.0,4.86,pucon
22843250,"Casa Pucón, 6 people, central",-39.2765,-71.9738,Paola,1,entire_home,3.0,5.0,2.0,6.0,CLP,51.0,4.86,pucon
22856886,Beautiful Apartment Costa Pucon,-39.2687,-71.9744,Leonardo,0,entire_home,2.0,4.0,2.0,6.0,CLP,22.0,4.82,pucon
22869202,Cabin in the best location in Pucón 4P,-39.2747,-71.9776,Anfitrión,1,entire_home,1.0,4.0,1.0,5.0,CLP,179.0,4.94,pucon
22895022,“El Laurel Cabin”,-39.3212,-72.0102,Roxana,0,entire_home,2.0,4.0,1.0,5.0,CLP,68.0,4.93,pucon
23077430,Departamento Condominio Costa Pucón,-39.2685,-71.9736,Carlos,0,entire_home,2.0,3.0,2.0,5.0,CLP,21.0,4.76,pucon
23141996,lakefront cabins in pucon,-39.2754,-71.9782,Guillermo,0,entire_home,3.0,5.0,2.0,6.0,CLP,11.0,3.73,pucon
23198580,Comfortable villa surrounded by native forest with a pond,-39.3205,-71.9758,Tiare,1,entire_home,2.0,3.0,2.0,4.0,CLP,50.0,4.82,pucon
23234883,"Rent apartment in Parque Pinares, Pucon",-39.284,-71.993,Javier,0,entire_home,2.0,4.0,1.0,5.0,CLP,34.0,4.53,pucon
23249718,Hospedaje Lucía in Pucón (Triple Room),-39.2794,-71.9773,Lucia,1,private_room,,2.0,0.0,,CLP,29.0,4.72,pucon
23299509,Amazing Country House 5kms from Pucon,-39.3079,-72.0063,Gustavo,0,entire_home,4.0,7.0,3.0,10.0,CLP,47.0,4.94,pucon
23577955,"Family apartment, on the way to Volcan 3D2B. Pucón",-39.2937,-71.9807,Paola,0,entire_home,3.0,13.0,2.0,5.0,CLP,6.0,4.83,pucon
23602872,"Fully-equipped new house, condominium, Pucón, Chile",-39.2864,-71.9515,Diego,0,entire_home,3.0,5.0,2.5,6.0,CLP,19.0,4.95,pucon
23629343,Cabin in Playa Blanca Caburgua near the lake 2,-39.127,-71.7759,Rodrigo,1,private_room,2.0,4.0,1.0,5.0,CLP,7.0,4.86,pucon
23629758,Cabin in Playa Blanca Caburgua near the lake 3,-39.1275,-71.775,Rodrigo,1,private_room,2.0,4.0,1.0,5.0,CLP,21.0,4.86,pucon
24199264,Depto cercano a todos los puntos atractivos Pucón,-39.2884,-71.9789,Constanza,1,entire_home,1.0,1.0,1.0,2.0,CLP,94.0,4.79,pucon
24229617,2 double rooms / heating / TV / Wi-Fi / parking / games,-39.2786,-71.962,Teresita,0,entire_home,3.0,4.0,1.0,6.0,CLP,80.0,4.6,pucon
24543193,Excellent apartment in Pucón,-39.2785,-71.9758,Pablo,0,entire_home,4.0,8.0,3.0,10.0,CLP,13.0,5.0,pucon
24580864,"Bordelago, Pucón. Fascinating Duplex, beach access",-39.2889,-71.9971,Mario,1,entire_home,3.0,6.0,3.0,8.0,CLP,81.0,4.73,pucon
24695077,"Tree Environment, Close to Downtown and Terrace L",-39.2831,-71.9697,Ricardo,1,entire_home,1.0,2.0,1.0,3.0,CLP,140.0,4.87,pucon
24754363,Comfortable apartment for 5 in Pucón,-39.2902,-71.9781,Rodrigo López,0,entire_home,2.0,5.0,2.0,5.0,CLP,6.0,4.67,pucon
24813602,Pucon Payllahue Park Apartment,-39.2906,-71.9786,Mauricio,1,entire_home,2.0,4.0,2.0,5.0,CLP,33.0,4.82,pucon
24904229,Comfortable apartment for 5 in Pucón,-39.2912,-71.9795,Rodrigo López,1,entire_home,2.0,5.0,2.0,6.0,CLP,23.0,4.87,pucon
24920259,Department in Pucón on the way to the volcano,-39.2918,-71.9794,Marta,1,entire_home,2.0,5.0,2.0,6.0,CLP,84.0,4.67,pucon
24923799,Pucon my rest,-39.2815,-71.9598,Marcelo,0,entire_home,1.0,3.0,1.0,4.0,CLP,28.0,4.96,pucon
24990655,Casa Centro Pucon,-39.275,-71.967,Hostal,1,entire_home,3.0,5.0,2.0,6.0,CLP,114.0,4.84,pucon
25099426,Modern apartment in Cond Costa Pucón with garden,-39.2688,-71.9735,Karin,1,entire_home,4.0,6.0,2.0,8.0,CLP,22.0,4.64,pucon
25373697,Centrally located apartment in Pucón.,-39.2755,-71.9776,Mónica,0,entire_home,2.0,4.0,2.0,5.0,CLP,51.0,4.59,pucon
25428416,Pucón beautiful 2D and 2B apartment in a natural setting,-39.2897,-71.9797,Gonzalo,1,entire_home,2.0,4.0,2.0,5.0,CLP,59.0,4.85,pucon
25798897,"A small cabin in Pucón, steps away from downtown",-39.2763,-71.9747,Ximena,0,entire_home,2.0,3.0,1.0,3.0,CLP,8.0,4.5,pucon
25806906,Beautiful  small wood house in downtown Pucon,-39.2779,-71.9736,Ximena,0,entire_home,3.0,5.0,1.0,6.0,CLP,10.0,4.9,pucon
26004679,"6th, four guests, just to dream",-39.2799,-71.9835,Maria,0,entire_home,2.0,4.0,1.0,4.0,CLP,36.0,4.5,pucon
26136887,Alta Vista Centro Pucón (Pucón Center),-39.2811,-71.97,Juan Jose,0,entire_home,1.0,2.0,1.0,2.0,CLP,13.0,4.92,pucon
26566463,central cabin/pool/game room/wifi/tv/parking,-39.2786,-71.962,Teresita,0,entire_home,2.0,4.0,1.0,5.0,CLP,71.0,4.61,pucon
26945373,Accommodation in Pucón overlooking the lake,-39.2853,-71.9947,Vilma,0,entire_home,4.0,9.0,2.0,8.0,CLP,11.0,5.0,pucon
27577968,Mon Mapu Pucón,-39.2823,-71.9713,Enrique,0,entire_home,1.0,1.0,1.0,2.0,CLP,59.0,4.69,pucon
27845634,"DON BERNARDO HOUSE AND POOL, 1/2 HECTARE PLOT",-39.3012,-72.1111,Juan Carlos Aburto,0,entire_home,,6.0,1.0,7.0,CLP,19.0,4.68,pucon
27896808,2. Raulí - Noah's House,-39.2868,-71.9759,Margarita,0,private_room,,2.0,0.0,,CLP,1.0,,pucon
27897937,3. Arrayán - Noah's House,-39.2861,-71.976,Margarita,0,private_room,,2.0,0.0,,CLP,7.0,4.86,pucon
27898367,4. Cypress - Noah's House,-39.2872,-71.9756,Margarita,0,private_room,,2.0,0.0,,CLP,6.0,5.0,pucon
28052017,House in a family atmosphere in Pucón.Alicura,-39.2853,-71.9914,Veronica,0,entire_home,3.0,6.0,2.0,6.0,CLP,26.0,5.0,pucon
28055603,New apartment steps from downtown - AltaVista,-39.2829,-71.9697,Gustavo,0,entire_home,1.0,3.0,1.0,4.0,CLP,65.0,4.57,pucon
28056115,Apartment in Pucón. Great location.,-39.2825,-71.9703,Cyntia,1,entire_home,2.0,4.0,2.0,5.0,CLP,88.0,4.81,pucon
28131534,"BEACH, pool, tinaja, pool, VIEW, fireplace",-39.2344,-71.9647,Cecilia,1,entire_home,3.0,8.0,2.0,10.0,CLP,62.0,4.65,pucon
28228356,"Apartment in Pucon, Parque Payllahue",-39.2891,-71.9783,Flavio,0,entire_home,1.0,3.0,1.0,4.0,CLP,81.0,4.81,pucon
28229315,Apartment in downtown Pucón,-39.2744,-71.9725,Juan Guillermo,0,entire_home,3.0,5.0,2.0,5.0,CLP,4.0,5.0,pucon
28245637,Cozy Apartment in Pucón,-39.2836,-71.9817,Verónica,1,entire_home,2.0,3.0,1.0,4.0,CLP,9.0,4.89,pucon
28405620,Apartment in Pucón Peninsula with Lake and Volcano View,-39.2744,-71.9812,Herbert John,0,entire_home,2.0,5.0,2.0,6.0,CLP,4.0,5.0,pucon
28438932,New and beautiful apartment in Pucón,-39.292,-71.9797,Luis,0,entire_home,2.0,3.0,1.0,4.0,CLP,43.0,4.93,pucon
28858046,Luxury cabin in Pucón,-39.2943,-71.9862,Paulina,1,entire_home,1.0,1.0,1.0,2.0,CLP,146.0,4.94,pucon
28863433,candy house,-39.2661,-71.8698,Isadora,0,entire_home,2.0,4.0,1.0,5.0,CLP,46.0,4.74,pucon
28910112,The Yellow House,-39.2355,-71.9648,Koen,0,entire_home,2.0,2.0,1.0,3.0,CLP,37.0,4.78,pucon
28910757,Studio apartment with a view of the volcano,-39.2826,-71.9695,Ariadna,1,entire_home,1.0,1.0,1.0,2.0,CLP,221.0,4.81,pucon
28941592,Beautiful Cabin (8 People),-39.2914,-71.9496,Winston,1,entire_home,3.0,6.0,2.0,8.0,CLP,52.0,4.96,pucon
28958626,"Margomalal, at the foot of the lake.",-39.2917,-72.0064,Mario,1,entire_home,4.0,8.0,3.0,9.0,CLP,23.0,4.96,pucon
29004470,House with a large garden in Pucón,-39.3353,-71.9716,Carlos,1,entire_home,2.0,4.0,1.0,4.0,CLP,11.0,4.91,pucon
29074276,Parque Payllahue Apartment - Summer 2021!!!,-39.2891,-71.9779,Leonel,0,entire_home,2.0,4.0,2.0,5.0,CLP,33.0,4.94,pucon
29079297,Nature Fast WIFI Pool Downtown,-39.2927,-71.982,Erick,0,entire_home,1.0,2.0,1.0,4.0,CLP,124.0,4.68,pucon
29192144,Alfa-Lihue Cabins (1),-39.2831,-71.9599,Juan Ignacio,0,entire_home,2.0,5.0,1.0,6.0,CLP,4.0,5.0,pucon
29239277,Cleanliness and tranquility,-39.276,-71.9658,Homero Andres,1,entire_home,2.0,4.0,2.0,5.0,CLP,247.0,4.91,pucon
29453366,Parque Suizo Apartment,-39.291,-71.9781,Maria Alejandra,0,entire_home,1.0,3.0,1.0,4.0,CLP,47.0,4.85,pucon
29518741,Cabin in Pucon,-39.2899,-71.9479,Carlos,0,entire_home,4.0,4.0,2.0,6.0,CLP,31.0,4.71,pucon
29544847,SPECTACULAR HOUSE IN PUCON WITH PRIVILEGED VIEWS,-39.2822,-71.8556,Fernando,0,entire_home,7.0,10.0,4.5,16.0,CLP,39.0,4.87,pucon
29676518,Country house in Pucón,-39.2757,-71.8711,Hugo,0,entire_home,5.0,10.0,4.0,12.0,CLP,30.0,4.83,pucon
29806289,Beautiful chalet and surroundings in the south of Chile: Pucón,-39.2328,-71.8383,María,0,entire_home,5.0,8.0,3.0,10.0,CLP,24.0,4.92,pucon
29927911,"Beautiful house in a condominium, overlooking the volcano.",-39.2749,-71.9358,Sebastian,0,entire_home,5.0,8.0,2.5,11.0,CLP,17.0,4.94,pucon
29935013,"Casa Pucon Trufulco, a place surrounded by nature",-39.2682,-71.7869,Cristian,0,entire_home,3.0,5.0,2.0,6.0,CLP,5.0,5.0,pucon
30044473,Exclusive cabin with access to the Palguín River and a pool,-39.3651,-71.7804,Hector,0,entire_home,3.0,4.0,1.0,6.0,CLP,10.0,5.0,pucon
30201552,Comfortable house 4 km from Pucón,-39.2963,-72.0137,Kim,1,entire_home,4.0,6.0,3.0,8.0,CLP,75.0,4.97,pucon
30219514,TinyHouse 2: Tinaja Caliente - A/C,-39.3056,-71.9604,Jaime,1,entire_home,1.0,1.0,1.0,2.0,CLP,220.0,4.94,pucon
30230570,"House in Pucon, Condominio Parque Foresta",-39.2718,-71.9722,Claudia,0,entire_home,3.0,6.0,3.0,7.0,CLP,21.0,4.76,pucon
30250178,Centrally located house per day in Pucón,-39.2802,-71.9745,Diego,0,entire_home,6.0,10.0,3.0,12.0,CLP,26.0,4.88,pucon
30322420,Ayalén Lake View Cabins (Los Maquis),-39.3055,-72.0452,Paz,0,entire_home,2.0,4.0,1.0,4.0,CLP,6.0,5.0,pucon
30436045,Tiny House 3 :  Tinaja  Caliente - A/C,-39.3053,-71.9621,Jaime,1,entire_home,1.0,1.0,1.0,2.0,CLP,214.0,4.95,pucon
30459240,"Apartment Parque Pinares, Pucon",-39.2898,-71.9999,Alejandro,1,entire_home,2.0,2.0,1.0,4.0,CLP,85.0,4.91,pucon
30469702,"Spectacular House in Rio Plata Condominium, PUCON",-39.2338,-71.9637,Ignacio,0,entire_home,3.0,5.0,2.0,6.0,CLP,21.0,4.76,pucon
30537543,Los Hualles Reserve - Cabin 2 - Pucón,-39.2958,-71.9599,Carlos,1,entire_home,2.0,3.0,1.0,4.0,CLP,22.0,4.82,pucon
30581100,Beautiful and Spacious house with Pool and Quincho.,-39.2805,-71.9562,Carlos,0,entire_home,3.0,7.0,2.0,9.0,CLP,6.0,4.83,pucon
30685426,Apartment Condominium Los Castaños de Alicura Pucon,-39.2869,-71.9904,Nicolas,0,entire_home,2.0,1.0,1.0,5.0,CLP,54.0,4.89,pucon
30725690,3 Bedroom Apartment Condominium Parque Pinares,-39.2782,-71.9845,Jose,0,entire_home,3.0,7.0,2.0,8.0,CLP,31.0,4.74,pucon
30772577,"Sof, 4 guests. Just to enjoy",-39.2777,-71.9843,Maria,0,entire_home,2.0,3.0,2.0,4.0,CLP,48.0,4.54,pucon
30773888,Los Hualles Reserve - Cabin 3 - Pucón,-39.2958,-71.9599,Carlos,1,entire_home,2.0,3.0,1.0,4.0,CLP,21.0,4.57,pucon
30808786,"Private Shelter, National Park, Lake, Kayak & Hot Tub",-39.1696,-71.7257,Sun,0,entire_home,1.0,2.0,1.0,3.0,CLP,45.0,4.51,pucon
30824550,Downtown Pucón,-39.2713,-71.9749,Hans,1,entire_home,3.0,7.0,2.0,8.0,CLP,69.0,4.94,pucon
31011873,Parque Suizo Apartment,-39.281,-71.9761,Elizabeth,1,entire_home,1.0,2.0,1.0,4.0,CLP,13.0,4.77,pucon
31018655,"Pucón Infinito, rent cabin for 6",-39.2288,-71.8251,Cabañas Pucón,0,entire_home,3.0,6.0,2.0,6.0,CLP,30.0,5.0,pucon
31054770,Pucon Apartment,-39.2888,-71.9781,Felipe,0,entire_home,1.0,1.0,1.0,3.0,CLP,7.0,4.71,pucon
31087034,Ñuke Mapu Pucon Cabins,-39.3203,-71.9811,Jose Luis,0,entire_home,2.0,5.0,1.0,5.0,CLP,25.0,4.96,pucon
31118488,Nice apartment near downtown Pucón,-39.2823,-71.9836,Macarena,0,entire_home,1.0,3.0,1.0,4.0,CLP,34.0,4.85,pucon
31123104,Cabin in Pucón 2 km from Thermal Botanical Park,-39.2586,-71.8255,Miguel,0,entire_home,2.0,4.0,1.0,5.0,CLP,96.0,4.9,pucon
31137128,"New house in Pucon, Condominium Los Robles II",-39.285,-71.9517,Francisca,0,entire_home,3.0,6.0,3.0,7.0,CLP,35.0,4.69,pucon
31143787,Mallinco departamento 3,-39.2783,-71.9732,Olga,1,entire_home,1.0,2.0,1.0,2.0,CLP,111.0,4.95,pucon
